Age,Area_Rural,Area_Suburban,Area_Urban,Bandwidth_GB_Year,Children,Churn_Yes,Contacts,Contract_Month_To_Month,Contract_One_Year,Contract_Two_Year,CourteousExchange,Deviceprotection_Yes,Email,EvidenceOfActiveListening,Gender_Female,Gender_Male,Gender_Nonbinary,Income,Internetservice_Dsl,Internetservice_Fiber_Optic,Internetservice_None,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple_Yes,Onlinebackup_Yes,Onlinesecurity_Yes,Options,Outage_Sec_Perweek,Paperlessbilling_Yes,Paymentmethod_Bank_Transfer(Automatic),Paymentmethod_Credit_Card_(Automatic),Paymentmethod_Electronic_Check,Paymentmethod_Mailed_Check,Phone_Yes,Population,Port_Modem_Yes,Reliability,RespectfulResponse,Streamingmovies_Yes,Streamingtv_Yes,Tablet_Yes,Techie_Yes,Techsupport_Yes,Tenure,TimelyFixes,TimelyReplacements,TimelyResponse,Yearly_Equip_Failure
53,0,1,0,5779.47654,2,0,1,0,0,1,4,1,9,4,0,1,0,4978.33,0,0,1,0,0,0,1,0,190.1737,0,0,1,3,10.5758,1,0,0,1,0,1,6543,1,3,4,1,1,0,0,0,61.84543,3,4,4,0
84,0,0,1,4471.648469,3,0,0,0,0,1,5,0,17,4,1,0,0,30407.3,1,0,0,1,0,0,0,0,184.9496,1,1,0,2,12.51342,1,0,0,1,0,1,12695,1,3,3,0,1,1,0,1,45.34674,2,3,2,0
75,1,0,0,6087.218845,1,0,0,1,0,0,1,0,10,4,1,0,0,99132.61,0,1,0,0,0,0,1,0,202.4433,1,1,0,4,9.073224,0,0,1,0,0,1,19419,0,3,3,1,0,0,1,0,70.99524,2,2,3,0
89,1,0,0,6163.633177,0,0,0,0,1,0,4,0,13,3,1,0,0,5435.86,1,0,0,0,0,1,0,0,184.961,1,1,1,4,8.358239,0,1,0,0,0,1,4924,0,5,4,1,0,0,1,0,66.89948,4,2,4,0
37,0,1,0,4608.506607,0,0,0,1,0,0,3,1,10,4,1,0,0,20406.36,0,1,0,0,0,1,0,0,194.9699,0,1,0,3,8.849924,0,0,0,1,0,1,35643,1,4,3,1,0,0,0,1,51.58987,4,4,4,0
61,0,0,1,4472.040669,0,1,1,0,1,0,2,1,10,3,1,0,0,108956.8,1,0,0,1,0,0,0,0,200.1323,0,0,0,4,7.357459,1,0,0,0,1,1,30196,1,4,3,1,1,1,1,0,43.40615,2,2,2,1
35,1,0,0,4810.280705,3,0,0,0,1,0,4,0,7,4,0,1,0,67999.95,0,1,0,0,0,0,0,1,149.9778,0,1,1,1,13.47448,1,0,0,0,1,1,48,0,5,4,0,0,0,0,1,53.91114,2,2,2,0
34,1,0,0,4347.709252,1,0,0,0,0,1,5,0,15,4,0,1,0,17175.88,0,1,0,0,1,0,0,0,242.6326,1,0,1,5,9.008521,1,0,1,0,0,0,1803,0,4,4,1,1,1,0,0,44.14809,4,5,4,2
88,0,1,0,4738.397058,1,0,1,0,0,1,4,0,15,4,0,1,0,27192.54,1,0,0,0,1,0,0,0,152.4624,1,0,1,3,14.00066,1,0,1,0,0,1,2956,1,5,4,0,1,0,0,0,49.22149,3,2,2,0
82,1,0,0,5048.660319,1,0,0,0,1,0,2,1,13,2,0,1,0,54381.23,1,0,0,0,0,0,0,1,184.9797,1,0,0,4,9.37573,1,1,0,0,0,1,77342,0,3,2,1,0,0,0,1,52.60487,1,3,3,0
64,0,1,0,5234.71552,1,1,2,1,0,0,3,0,8,4,0,1,0,57498.9,0,1,0,1,0,0,0,0,265.1283,1,1,1,4,5.604732,0,0,0,1,0,1,28465,1,2,3,1,1,0,0,0,55.02676,4,3,4,1
52,1,0,0,4462.198964,0,0,1,1,0,0,3,1,15,3,0,1,0,15358.09,0,1,0,0,0,0,0,1,159.965,0,0,0,2,10.74978,0,0,1,0,0,1,1623,1,5,3,1,0,0,0,0,50.60009,2,2,2,2
69,0,1,0,5002.761216,0,1,0,1,0,0,3,0,10,5,0,1,0,58722.42,1,0,0,0,0,0,1,0,212.6228,0,1,1,5,9.914814,1,1,0,0,0,1,703,1,3,5,1,1,0,0,0,48.60336,3,4,4,1
20,1,0,0,5877.566424,2,0,0,0,0,1,2,0,8,2,1,0,0,28990.97,0,1,0,0,1,0,0,0,194.9744,1,0,1,2,14.05835,1,0,0,1,0,1,42910,1,4,3,1,0,0,1,1,66.03662,2,2,2,0
86,0,1,0,6366.330959,2,0,1,0,1,0,4,1,15,3,1,0,0,66115.1,0,1,0,0,0,0,1,0,277.6513,1,1,1,4,10.24939,1,0,0,0,1,1,13243,1,4,4,1,1,0,1,0,68.87713,3,5,4,0
68,1,0,0,5426.206923,5,0,1,1,0,0,1,0,9,5,1,0,0,51061.01,0,0,1,0,1,0,0,0,184.9939,1,1,1,4,1.45088,0,0,1,0,0,1,2935,0,2,4,1,0,1,0,1,60.1745,3,5,3,0
67,1,0,0,6230.665916,2,0,1,0,1,0,2,0,11,3,1,0,0,46704.87,1,0,0,0,0,0,0,1,210.1051,0,1,0,4,10.56609,0,0,0,0,1,1,29976,1,2,1,1,1,0,0,0,64.2498,2,1,2,1
22,1,0,0,5016.831193,4,0,0,1,0,0,3,1,10,4,0,1,0,115758.0,0,0,1,0,0,0,0,1,117.4858,0,0,0,3,9.168674,0,0,0,0,1,1,6826,0,4,4,0,1,0,0,0,54.65479,4,4,3,0
76,1,0,0,5774.340454,0,0,2,1,0,0,4,0,12,3,0,1,0,36398.01,0,1,0,0,0,1,0,0,124.9643,0,0,0,4,8.191336,1,0,1,0,0,1,7197,0,2,5,0,0,0,0,1,70.50947,3,3,3,0
37,0,1,0,6261.418751,0,0,1,0,1,0,3,0,5,2,0,1,0,47833.67,1,0,0,0,0,0,1,0,149.9447,1,0,0,4,10.15639,1,1,0,0,0,0,18533,1,4,2,0,1,0,1,0,67.06183,2,2,3,0
35,0,0,1,3926.009965,0,0,1,0,1,0,4,1,13,3,1,0,0,5644.85,0,0,1,0,0,1,0,0,120.0035,0,0,1,3,11.88471,1,0,0,0,1,1,3424,1,5,4,0,1,1,0,0,43.02146,4,3,2,0
46,0,0,1,4439.411899,1,0,0,0,0,1,3,1,11,3,0,1,0,12619.97,0,1,0,0,1,0,0,0,172.5104,1,0,1,5,3.957036,1,0,1,0,0,1,4612,1,3,2,0,0,0,1,1,49.8063,3,2,2,0
85,1,0,0,6020.902258,1,0,1,1,0,0,2,1,17,4,1,0,0,8667.17,0,0,1,0,1,0,0,0,242.6573,1,1,0,3,10.18947,1,1,0,0,0,1,13061,1,3,2,1,1,0,1,0,65.91489,3,3,2,0
20,0,1,0,6265.689465,9,0,1,1,0,0,4,0,17,3,0,1,0,48552.54,1,0,0,1,0,0,0,0,139.9512,0,0,0,3,9.012997,0,0,0,0,1,1,2781,1,4,3,1,0,0,0,1,63.8887,4,4,2,0
23,1,0,0,6181.750229,1,0,2,0,0,1,3,0,12,5,0,1,0,55153.17,0,1,0,0,1,0,0,0,159.9349,0,1,0,4,9.091744,1,0,1,0,0,1,31749,0,3,4,0,1,0,0,0,69.93109,3,2,3,0
78,0,0,1,5767.046848,1,0,1,0,0,1,2,0,11,2,0,1,0,43174.81,0,1,0,0,1,0,0,0,147.4783,1,0,1,4,8.256297,1,0,1,0,0,0,3191,0,3,4,0,0,0,0,0,68.38161,4,4,3,0
37,1,0,0,5770.590829,1,0,0,0,0,1,3,0,10,4,1,0,0,14976.23,0,0,1,0,0,0,0,1,197.6288,0,1,0,3,12.37749,1,0,0,0,1,1,43078,0,2,4,1,1,0,0,0,62.8566,4,4,5,0
50,1,0,0,5086.304493,1,0,0,0,1,0,4,1,14,3,1,0,0,7369.88,0,1,0,0,1,0,0,0,217.4725,1,1,0,3,9.298875,1,0,0,0,1,1,1956,1,3,4,0,1,0,0,1,56.24647,2,3,1,0
54,1,0,0,6175.765224,2,1,0,1,0,0,2,1,14,4,0,1,0,10992.89,1,0,0,0,0,0,0,1,184.9797,1,0,0,4,11.18575,1,0,0,1,0,1,11022,0,2,3,1,0,0,0,1,64.86438,4,5,4,0
50,0,1,0,6293.093113,4,0,0,0,0,1,4,0,12,3,0,1,0,31421.54,1,0,0,0,0,0,0,1,164.9647,0,1,1,3,10.19811,0,0,0,0,1,0,1387,0,2,4,1,0,0,0,1,65.2372,2,3,3,0
37,0,0,1,4779.956484,8,1,0,1,0,0,5,0,15,4,0,1,0,76587.52,0,1,0,0,1,0,0,0,207.6094,0,0,0,2,14.20099,1,0,1,0,0,1,29105,0,4,5,1,1,1,1,0,48.70941,4,5,5,1
49,0,1,0,5277.646823,2,1,0,1,0,0,3,0,18,5,0,1,0,47836.42,0,0,1,0,1,0,0,0,230.1344,1,1,0,3,8.873568,0,0,0,1,0,1,0,1,3,4,1,1,0,0,0,55.49261,5,5,4,0
37,1,0,0,5694.262968,1,0,0,1,0,0,5,1,17,3,0,1,0,112961.8,0,1,0,0,0,0,0,1,184.9785,0,1,1,3,9.570437,1,0,0,0,1,0,24286,0,4,4,1,0,1,0,0,62.59584,4,5,5,1
20,0,0,1,6101.712749,1,0,3,1,0,0,3,0,13,4,0,1,0,112839.8,0,1,0,0,0,1,0,0,182.447,0,1,0,4,14.05877,1,0,0,1,0,1,732,0,3,4,1,0,0,0,1,68.79248,3,4,4,0
24,0,1,0,5815.707647,2,0,1,1,0,0,2,1,11,3,0,1,0,24879.0,1,0,0,0,0,0,0,1,245.147,1,0,0,4,8.232258,0,1,0,0,0,1,162,0,3,2,1,1,1,0,1,56.0677,1,2,2,0
75,1,0,0,4835.295615,3,0,2,0,0,1,5,1,14,5,1,0,0,37720.52,0,1,0,0,1,0,0,0,147.4738,0,1,0,4,8.982395,1,0,0,0,1,1,12279,1,5,5,0,0,0,0,0,56.75264,4,4,5,0
68,0,0,1,5765.925076,0,0,0,0,1,0,4,1,14,3,1,0,0,32738.97,0,0,1,0,0,1,0,0,149.9845,0,1,0,3,15.24321,1,0,0,1,0,1,7772,0,4,4,1,0,0,0,0,67.00862,5,3,5,0
74,1,0,0,5738.328374,3,0,2,1,0,0,4,0,12,5,0,0,1,99699.68,0,0,1,0,0,0,0,1,127.4586,0,1,0,2,11.36648,1,0,0,0,1,1,4343,0,5,4,0,1,1,0,0,66.85966,3,2,3,0
47,0,0,1,5794.589213,2,0,1,1,0,0,2,0,11,4,1,0,0,26920.29,0,1,0,0,1,0,0,0,147.4601,0,1,0,3,10.25356,0,0,1,0,0,1,10238,0,6,5,0,0,1,0,1,68.70194,2,1,2,1
29,1,0,0,6066.547252,0,0,1,1,0,0,4,0,12,5,1,0,0,105294.0,1,0,0,0,0,1,0,0,149.9447,1,0,0,4,8.069085,1,0,0,0,1,1,4698,1,4,5,0,1,0,0,0,64.9377,4,2,4,1
62,1,0,0,5104.889837,3,0,1,0,1,0,3,0,10,3,0,1,0,17495.04,0,1,0,0,0,0,0,1,207.6094,0,0,0,5,11.71658,1,0,0,1,0,0,8156,1,1,3,1,1,0,1,0,55.55389,4,3,3,1
52,0,1,0,5820.087969,3,0,1,1,0,0,2,0,9,2,0,0,1,60011.51,0,1,0,1,0,0,0,0,179.9476,1,0,0,4,13.59404,1,0,0,1,0,1,1122,1,2,1,1,0,0,0,0,67.25716,3,2,1,0
89,0,1,0,6277.222751,0,0,1,1,0,0,3,1,12,4,1,0,0,29453.49,1,0,0,0,0,0,1,0,207.4754,1,1,0,4,3.605531,1,1,0,0,0,1,21331,0,4,4,1,0,0,0,1,68.11166,4,3,5,1
80,1,0,0,6420.370535,2,0,1,0,1,0,5,0,7,4,0,1,0,13973.69,1,0,0,0,0,0,0,1,152.4441,0,1,0,3,13.085,0,0,0,1,0,0,2058,1,4,4,0,1,0,0,1,69.64918,3,3,3,1
75,1,0,0,5092.536093,1,0,1,1,0,0,2,0,8,3,1,0,0,27106.57,0,0,1,1,0,0,0,0,137.4684,1,0,0,4,10.34783,0,0,0,0,1,1,31178,1,3,3,0,1,0,0,0,59.56187,3,2,3,0
67,0,1,0,6217.645459,1,0,1,1,0,0,4,1,12,4,1,0,0,37390.82,0,1,0,0,0,0,0,1,235.1591,0,0,1,3,9.457734,1,0,1,0,0,1,3157,1,5,4,1,1,0,0,1,68.6504,3,4,4,0
25,1,0,0,5659.896824,3,0,0,0,0,1,3,0,13,3,1,0,0,68500.11,0,1,0,0,1,0,0,0,220.1185,0,0,0,4,19.65711,1,0,0,1,0,1,1432,0,3,4,1,1,0,1,1,61.3684,3,3,3,0
54,1,0,0,6376.192688,2,0,1,1,0,0,4,0,11,5,0,1,0,38962.14,1,0,0,0,0,0,0,1,172.4567,1,0,0,3,16.62973,0,0,0,0,1,1,11317,1,4,5,1,0,0,0,1,68.34963,4,4,3,0
45,1,0,0,6034.619881,10,0,1,0,0,1,3,0,9,3,0,1,0,30450.75,0,1,0,1,0,0,0,0,169.9447,1,0,0,2,6.31343,1,0,1,0,0,1,5714,1,4,4,0,1,0,0,0,65.90337,4,5,4,0
63,0,0,1,4563.265438,1,1,0,1,0,0,3,1,14,4,0,1,0,63719.51,0,1,0,0,0,0,0,1,277.6513,1,1,1,4,10.98742,0,0,0,0,1,1,7594,0,3,4,1,1,0,0,0,45.75297,3,5,4,0
65,0,1,0,6360.392801,2,0,1,1,0,0,4,1,9,5,1,0,0,16949.89,1,0,0,0,1,0,0,0,137.4836,1,0,0,4,9.411526,0,0,0,0,1,1,4843,1,3,3,0,0,0,0,0,70.56361,3,4,3,0
80,0,0,1,5545.726878,2,0,1,0,1,0,4,1,13,4,0,1,0,91629.36,1,0,0,0,0,1,0,0,164.9785,0,1,1,3,6.008386,1,1,0,0,0,1,42614,1,4,3,1,0,1,0,0,57.0815,3,3,3,0
33,0,1,0,5447.179024,0,0,0,0,0,1,4,1,13,3,0,1,0,51477.31,0,0,1,0,0,1,0,0,175.0211,1,0,1,4,9.312883,0,1,0,0,0,1,1595,0,2,4,1,0,0,0,1,60.0122,4,5,3,1
77,0,0,1,6100.344382,1,0,2,1,0,0,3,0,9,4,0,1,0,24934.12,0,0,1,0,0,1,0,0,117.4835,0,0,1,5,7.006661,0,0,0,1,0,1,21833,1,3,3,1,0,0,1,0,71.3386,3,3,3,1
79,1,0,0,6069.414411,1,0,0,0,0,1,3,0,10,3,0,1,0,17965.81,1,0,0,0,0,1,0,0,222.6326,1,0,1,3,11.77757,0,0,1,0,0,1,675,0,2,2,1,1,0,1,0,61.9146,4,5,4,0
53,1,0,0,6387.155472,2,0,0,1,0,0,3,1,10,2,0,1,0,28702.52,1,0,0,0,0,1,0,0,174.9768,1,0,0,4,10.3045,1,0,0,1,0,1,6956,1,4,3,0,1,0,0,1,67.39326,3,4,3,0
44,1,0,0,6084.157683,6,0,1,1,0,0,4,1,13,2,1,0,0,4954.67,0,1,0,0,0,0,0,1,219.9902,1,1,1,3,7.581553,1,0,0,1,0,1,4366,0,3,3,0,1,0,1,1,65.38821,5,6,5,2
77,0,1,0,4224.557626,0,0,0,1,0,0,4,0,5,2,1,0,0,20312.0,0,1,0,0,0,0,0,1,112.4551,0,0,0,2,8.286499,1,0,0,1,0,1,4164,1,4,3,0,0,1,0,0,52.69236,2,3,2,0
43,0,1,0,6530.78052,9,0,4,1,0,0,3,0,8,5,0,1,0,26492.19,1,0,0,0,0,0,1,0,147.4564,1,1,0,3,9.643831,0,1,0,0,0,1,0,1,4,3,0,0,0,1,0,68.02064,3,4,4,0
82,0,1,0,4212.149496,3,0,1,0,0,1,5,0,11,3,0,1,0,47909.78,1,0,0,0,1,0,0,0,124.9607,1,0,0,3,9.60347,1,0,0,0,1,1,21066,1,3,3,0,0,1,0,0,44.68507,5,3,4,0
41,0,0,1,6467.932969,0,1,0,1,0,0,4,1,11,5,0,1,0,23995.11,1,0,0,0,1,0,0,0,235.1555,1,0,1,3,15.17134,1,0,0,1,0,1,3613,1,3,2,1,1,0,0,0,64.5943,4,4,3,0
64,0,1,0,5649.203405,2,0,1,1,0,0,3,0,15,5,1,0,0,97871.03,1,0,0,1,0,0,0,0,94.97283,0,0,1,2,5.089983,1,1,0,0,0,1,53111,0,5,6,0,0,0,0,0,62.84343,6,5,6,0
33,1,0,0,6200.072737,0,0,2,0,1,0,4,1,10,4,0,1,0,65978.69,1,0,0,0,0,0,1,0,162.4676,1,0,0,4,10.30083,1,1,0,0,0,1,1578,0,3,3,0,1,1,0,0,65.11394,3,3,4,0
19,1,0,0,5964.070556,2,0,1,1,0,0,3,0,13,3,0,1,0,73093.52,0,1,0,0,0,0,0,1,169.9378,0,1,0,4,5.606608,1,1,0,0,0,1,2433,1,2,4,1,0,0,0,0,66.74968,4,4,4,0
75,0,0,1,5406.926303,2,0,1,0,0,1,3,0,12,4,1,0,0,6736.05,0,0,1,1,0,0,0,0,139.9792,0,1,1,6,3.752717,1,0,0,0,1,1,14026,1,3,3,1,0,0,1,0,62.27729,4,6,4,1
78,0,0,1,4342.047465,2,0,0,0,0,1,5,1,13,5,1,0,0,26865.42,0,1,0,0,1,0,0,0,214.9663,1,1,0,2,16.54026,0,1,0,0,0,1,10550,0,4,5,1,0,0,0,0,48.4017,5,3,5,0
63,0,1,0,5771.07207,3,0,0,0,0,1,4,0,16,4,0,1,0,21303.64,0,0,1,0,0,0,1,0,200.1465,0,1,1,4,7.192287,1,1,0,0,0,1,247,1,4,4,1,1,0,0,0,61.65935,5,5,6,0
87,0,1,0,5934.141788,2,0,1,0,1,0,3,1,15,5,1,0,0,37885.62,1,0,0,0,0,0,0,1,162.4608,0,1,0,2,9.17978,1,0,0,0,1,1,657,1,4,4,1,0,0,1,0,64.02401,4,4,3,0
72,0,1,0,5141.883254,1,0,0,1,0,0,2,1,13,4,1,0,0,83201.51,0,0,1,0,1,0,0,0,175.0211,1,0,1,4,7.617914,1,1,0,0,0,1,1092,1,4,3,1,0,0,0,1,58.47534,4,3,4,2
70,0,0,1,5334.884836,0,0,3,0,0,1,3,1,11,4,0,1,0,24188.41,0,0,1,0,1,0,0,0,114.9976,0,1,0,3,9.341105,1,0,0,1,0,1,7257,1,3,4,0,0,0,0,0,62.77262,4,3,3,0
61,0,0,1,4787.709945,0,1,2,1,0,0,3,0,11,3,0,1,0,36205.76,1,0,0,1,0,0,0,0,152.4624,1,0,1,6,8.396047,1,0,0,0,1,0,1694,1,3,4,0,1,0,1,0,49.11866,3,4,4,0
56,1,0,0,5663.049118,1,0,2,1,0,0,5,0,19,3,1,0,0,35791.81,0,1,0,0,1,0,0,0,172.4441,0,1,0,2,4.53814,1,0,0,1,0,1,487,0,4,5,0,1,0,0,1,65.44262,2,3,3,1
67,0,0,1,5591.052659,1,0,0,0,1,0,4,1,10,3,1,0,0,28757.7,0,1,0,0,0,0,0,1,252.6378,1,0,0,1,15.1263,0,0,0,1,0,1,44750,1,6,5,1,1,0,1,0,61.09569,2,3,2,0
89,0,0,1,5161.466055,0,0,0,0,0,1,4,1,11,2,0,1,0,4263.18,0,1,0,0,0,0,1,0,162.4713,0,0,0,3,10.19738,1,1,0,0,0,1,3099,1,3,5,0,1,0,0,1,60.55095,3,5,4,0
81,1,0,0,4504.376908,3,0,3,0,0,1,4,0,18,4,0,1,0,20178.71,0,0,1,0,0,1,0,0,92.48802,0,0,0,3,6.551707,0,0,0,1,0,1,13865,0,4,3,0,0,0,1,1,54.0833,4,4,4,0
84,0,1,0,4458.846728,1,1,1,1,0,0,3,1,9,4,1,0,0,15721.08,1,0,0,0,0,0,1,0,212.6415,0,0,0,4,6.214598,0,0,0,1,0,1,4357,1,4,5,1,1,1,0,1,43.73697,3,3,3,1
77,1,0,0,5814.585969,2,0,0,1,0,0,2,1,15,3,1,0,0,67619.72,0,0,1,0,0,0,0,1,197.5169,1,1,1,5,7.505205,0,1,0,0,0,1,1593,1,2,3,1,0,1,0,1,65.36252,4,3,4,0
20,1,0,0,3810.881389,1,0,2,0,0,1,6,1,8,4,1,0,0,34759.58,1,0,0,0,0,0,1,0,117.4872,0,0,0,3,6.229531,1,0,0,1,0,0,256,0,6,5,0,0,1,0,1,38.84886,5,6,5,0
28,0,0,1,3095.105954,2,0,2,0,1,0,2,0,15,3,1,0,0,19948.12,0,1,0,1,0,0,0,0,112.4551,0,0,0,5,5.529764,1,1,0,0,0,1,1274,0,1,1,0,0,0,0,0,36.19603,3,2,3,0
28,1,0,0,5823.6249,0,0,3,1,0,0,5,0,11,4,1,0,0,18305.22,1,0,0,0,0,0,0,1,162.4653,1,0,1,6,9.316164,1,0,0,0,1,1,4841,0,3,6,1,0,0,0,0,61.45615,4,4,5,0
39,0,1,0,4170.086495,2,0,0,0,1,0,3,0,13,3,1,0,0,19542.22,0,0,1,0,0,0,0,1,95.00571,0,0,1,4,12.02259,0,0,0,0,1,1,2706,0,2,5,0,0,1,0,1,48.78507,4,5,5,2
64,1,0,0,5227.515273,1,0,0,1,0,0,3,0,11,5,0,1,0,7569.75,0,1,0,0,1,0,0,0,214.9525,1,1,0,4,8.8901,1,0,0,1,0,0,1197,1,3,4,1,0,1,0,1,59.00593,5,4,4,1
25,0,0,1,6309.319991,1,0,1,0,1,0,4,0,11,1,1,0,0,47027.73,0,1,0,0,1,0,0,0,214.9525,1,1,0,4,10.92999,1,0,0,1,0,1,4993,1,3,4,1,0,0,0,1,71.6524,4,3,3,1
48,0,0,1,3741.804448,4,0,2,0,1,0,6,1,10,4,1,0,0,71899.67,0,1,0,0,0,1,0,0,172.4742,0,0,0,2,11.8857,1,0,0,1,0,1,3993,0,5,5,1,0,0,0,1,41.09672,5,4,4,1
80,0,0,1,5964.374183,0,0,0,1,0,0,4,0,15,3,1,0,0,48733.51,0,1,0,0,0,1,0,0,152.466,0,0,1,3,9.354732,0,0,1,0,0,1,1588,0,5,5,0,1,1,0,1,70.68543,4,3,4,1
33,1,0,0,5880.876863,1,0,1,1,0,0,5,0,16,3,0,1,0,10199.44,0,0,1,0,0,1,0,0,137.4978,1,1,1,4,10.81518,0,1,0,0,0,1,24813,1,3,5,0,0,0,0,0,66.82313,5,5,4,0
66,1,0,0,5101.031717,1,0,2,1,0,0,6,0,9,4,1,0,0,36559.57,0,0,1,0,0,1,0,0,137.4684,1,0,0,1,8.268789,1,0,1,0,0,1,6402,1,6,5,0,1,0,0,0,59.30543,5,4,5,0
25,1,0,0,5712.520809,3,0,1,1,0,0,4,0,14,3,1,0,0,31545.14,1,0,0,0,1,0,0,0,92.45514,0,0,0,4,14.43295,1,0,0,1,0,1,25,0,3,4,0,0,0,0,0,62.59775,3,3,3,0
70,0,1,0,5244.15561,1,0,0,0,0,1,2,0,12,3,0,1,0,3971.37,0,1,0,1,0,0,0,0,147.4601,0,1,0,5,9.070611,1,0,1,0,0,0,1759,1,2,4,0,0,1,0,1,62.27601,3,4,3,0
33,0,1,0,5889.077769,3,0,0,1,0,0,6,1,13,5,1,0,0,45795.23,0,1,0,0,0,0,1,0,184.9785,0,1,1,1,5.834138,0,1,0,0,0,1,28924,1,4,6,1,0,1,0,0,65.06621,4,4,3,0
31,1,0,0,5581.345203,0,0,2,0,0,1,4,0,11,5,0,1,0,20213.18,0,0,1,0,0,1,0,0,104.9923,0,1,1,2,12.46116,1,0,0,1,0,1,987,1,5,5,0,0,0,0,0,64.34133,5,5,3,1
66,0,0,1,4833.292191,0,0,2,0,1,0,3,0,10,4,1,0,0,33674.02,0,1,0,1,0,0,0,0,242.6326,1,0,1,3,12.18144,0,0,0,1,0,1,2964,1,5,3,1,1,0,0,0,52.30473,3,4,4,1
49,1,0,0,4798.910859,0,0,0,1,0,0,3,0,9,2,0,1,0,18852.52,1,0,0,1,0,0,0,0,174.9744,1,0,1,3,11.36428,0,1,0,0,0,1,59324,0,3,3,1,0,0,0,1,48.73343,3,4,3,1
79,0,1,0,5878.968323,1,0,1,0,0,1,4,0,12,2,1,0,0,28297.97,0,0,1,0,0,1,0,0,174.991,1,1,1,3,11.8337,1,0,0,1,0,1,24438,1,4,2,0,1,0,0,1,67.20217,3,4,3,0
77,0,1,0,6230.543177,0,0,0,1,0,0,3,0,15,4,1,0,0,58131.94,0,1,0,0,0,0,1,0,207.6094,0,0,0,5,8.813439,1,0,0,0,1,1,12923,1,1,3,1,1,1,1,0,71.59338,5,3,4,0
23,0,1,0,6555.679518,0,0,1,0,1,0,2,1,7,4,0,1,0,41709.72,0,1,0,0,0,0,1,0,252.6378,1,0,0,7,15.03023,0,0,0,1,0,1,1068,1,2,3,1,1,0,0,0,70.90919,4,3,4,0
63,0,1,0,4354.210928,1,0,0,1,0,0,3,1,17,4,1,0,0,36727.38,0,1,0,0,0,0,0,1,184.9785,0,1,1,3,13.26881,1,0,0,1,0,1,587,1,3,3,1,0,0,0,0,48.28595,3,2,3,0
86,1,0,0,4114.665387,0,0,0,1,0,0,4,0,12,3,1,0,0,36079.26,1,0,0,0,0,0,0,1,114.9509,0,1,0,3,7.026948,1,0,0,0,1,1,2577,0,4,2,0,0,0,0,0,45.51779,3,4,5,1
89,0,0,1,5873.629847,3,0,0,1,0,0,4,0,12,2,1,0,0,40217.33,0,1,0,1,0,0,0,0,167.4564,1,1,0,4,11.64938,1,1,0,0,0,1,30933,0,3,3,0,0,0,0,0,70.14609,2,2,3,0
58,0,0,1,6771.922364,6,0,0,1,0,0,4,1,11,5,1,0,0,81455.87,0,0,1,1,0,0,0,0,245.175,1,1,1,3,9.46119,0,0,0,1,0,1,203,1,4,3,1,1,0,0,0,71.2039,3,3,4,1
40,0,1,0,5429.870356,0,0,2,0,0,1,3,1,16,3,0,1,0,8855.67,0,1,0,0,0,0,0,1,275.1336,1,1,0,3,10.52187,0,0,0,0,1,1,13259,1,3,4,1,1,0,0,0,56.70254,4,3,4,0
62,1,0,0,6130.335448,2,0,2,1,0,0,3,1,18,3,1,0,0,12705.84,0,1,0,1,0,0,0,0,252.6378,1,0,0,3,14.64928,1,0,1,0,0,1,16455,1,3,2,1,1,1,0,0,67.10152,2,3,2,0
38,0,0,1,5975.229801,2,0,2,0,0,1,2,1,12,2,1,0,0,13846.51,0,0,1,0,0,0,1,0,187.656,0,0,0,4,16.6785,0,1,0,0,0,1,32812,1,3,3,1,1,0,0,0,65.12634,3,3,2,0
88,0,0,1,5305.10923,1,0,2,0,0,1,2,0,8,5,0,1,0,66525.58,0,1,0,0,0,0,0,1,252.624,1,0,0,4,8.693473,1,0,0,0,1,0,193,0,3,2,1,1,0,0,1,58.85834,2,3,3,0
87,0,1,0,5319.79287,2,0,3,1,0,0,4,0,10,3,0,1,0,14008.49,0,1,0,0,1,0,0,0,144.9607,1,0,0,3,9.365159,1,0,0,1,0,1,713,0,4,3,0,0,0,0,0,63.82538,3,3,3,0
53,0,0,1,5019.79687,10,0,1,0,1,0,4,0,8,4,1,0,0,57408.39,0,0,1,0,0,0,1,0,134.9801,1,1,0,3,8.277741,1,0,0,1,0,1,4334,1,4,5,0,0,0,0,0,55.65515,3,5,4,0
78,1,0,0,5614.068087,1,0,2,1,0,0,4,0,16,4,1,0,0,60311.48,0,1,0,0,1,0,0,0,202.4433,1,1,0,4,7.405174,0,0,1,0,0,1,1567,0,5,4,1,0,0,0,0,65.34077,6,3,4,0
45,1,0,0,6683.352536,3,0,1,1,0,0,2,1,10,2,1,0,0,27165.73,1,0,0,0,0,1,0,0,162.4608,0,1,0,4,10.67876,1,0,1,0,0,0,5089,0,2,2,1,0,1,0,0,71.11137,2,2,3,1
58,1,0,0,5155.773559,0,0,2,0,0,1,4,1,14,3,1,0,0,28333.29,0,1,0,1,0,0,0,0,182.4608,0,1,0,4,9.315925,1,0,0,0,1,1,191,0,4,5,1,0,0,1,0,59.16197,5,3,5,0
