Age,Area_Rural,Area_Suburban,Area_Urban,Children,Churn_Yes,Contacts,Contract_Month_To_Month,Contract_One_Year,Contract_Two_Year,CourteousExchange,Deviceprotection_Yes,Email,EvidenceOfActiveListening,Gender_Female,Gender_Male,Gender_Nonbinary,Income,Internetservice_Dsl,Internetservice_Fiber_Optic,Internetservice_None,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Marital_Widowed,MonthlyCharge,Multiple_Yes,Onlinebackup_Yes,Onlinesecurity_Yes,Options,Outage_Sec_Perweek,Paperlessbilling_Yes,Paymentmethod_Bank_Transfer(Automatic),Paymentmethod_Credit_Card_(Automatic),Paymentmethod_Electronic_Check,Paymentmethod_Mailed_Check,Phone_Yes,Population,Port_Modem_Yes,Reliability,RespectfulResponse,Streamingmovies_Yes,Streamingtv_Yes,Tablet_Yes,Techie_Yes,Techsupport_Yes,Tenure,TimelyFixes,TimelyReplacements,TimelyResponse,Yearly_Equip_Failure,Bandwidth_GB_Year
62,0,1,0,4,0,1,1,0,0,3,0,7,2,1,0,0,117468.7,0,1,0,0,0,0,1,0,169.9447,1,0,0,3,11.32791,1,0,0,1,0,1,1231,0,4,3,0,1,0,0,0,66.37037,5,3,3,0,5785.386596
76,0,1,0,3,0,0,0,0,1,4,0,15,3,0,1,0,20068.93,0,1,0,0,1,0,0,0,137.4686,0,1,1,3,6.173848,0,0,0,1,0,1,74971,0,4,3,0,0,0,0,0,4.043506,2,4,3,0,585.4873226
38,0,0,1,1,0,0,0,1,0,2,0,13,1,1,0,0,44188.48,1,0,0,1,0,0,0,0,127.4421,0,0,0,5,8.924287,0,0,0,1,0,1,1120,0,4,3,1,0,0,0,0,51.96957,4,3,4,0,4897.15967
80,0,0,1,1,0,1,1,0,0,3,0,6,3,0,1,0,30844.7,0,1,0,0,0,0,0,1,192.4567,1,0,0,4,6.324142,0,0,1,0,0,1,1135,0,3,2,1,0,0,0,1,66.9628,3,3,2,1,5733.035422
62,0,0,1,1,0,0,1,0,0,5,0,10,4,0,1,0,65783.84,1,0,0,0,0,0,1,0,139.9349,0,1,0,2,8.256566,0,0,0,0,1,1,1517,1,3,3,0,1,0,0,0,67.70719,3,3,4,1,6285.15592
73,0,1,0,1,0,3,1,0,0,2,0,14,2,1,0,0,64333.09,0,0,1,0,0,0,0,1,107.4806,0,0,1,5,7.715579,0,0,1,0,0,1,38476,0,2,3,0,1,0,0,0,53.83688,2,2,1,0,4633.252261
59,1,0,0,4,0,0,0,1,0,3,1,11,3,1,0,0,4425.26,0,1,0,0,1,0,0,0,172.5104,1,0,1,3,9.711712,1,0,1,0,0,1,16791,0,4,3,0,0,0,0,1,5.459489,4,5,4,0,773.1752584
61,1,0,0,0,0,0,1,0,0,3,0,6,3,0,1,0,29727.21,0,0,1,0,0,0,1,0,162.4818,1,1,1,1,8.575295,1,1,0,0,0,1,29,0,4,3,0,1,1,0,0,60.42738,2,2,2,0,5394.817414
71,0,0,1,2,0,1,1,0,0,4,1,11,4,0,1,0,31712.91,1,0,0,0,0,0,1,0,127.4738,0,1,0,3,8.232622,0,0,0,1,0,1,6900,0,6,5,0,0,0,1,0,63.00385,5,5,5,0,5825.616542
44,0,0,1,0,0,1,0,1,0,3,0,15,4,1,0,0,33024.18,0,1,0,1,0,0,0,0,182.4833,1,1,1,4,11.35147,1,0,1,0,0,1,16371,0,4,5,0,0,0,0,1,60.46007,5,5,5,0,5214.689346
81,0,0,1,0,0,2,0,1,0,4,0,12,4,1,0,0,16886.52,0,1,0,0,1,0,0,0,214.9525,1,1,0,4,5.876435,0,1,0,0,0,1,1117,0,3,4,1,0,1,0,1,64.57131,2,2,2,0,5514.722604
62,0,1,0,1,1,4,1,0,0,3,1,9,4,1,0,0,55801.79,1,0,0,1,0,0,0,0,129.9915,0,1,1,3,15.00214,1,0,0,0,1,1,2424,0,4,3,0,0,0,0,0,10.77389,5,3,4,0,1537.645961
46,1,0,0,2,0,1,1,0,0,4,1,14,4,0,1,0,25861.04,0,1,0,0,0,0,1,0,124.9781,0,0,0,3,9.937,1,0,0,0,1,1,268,0,5,4,0,0,0,0,0,69.72684,4,3,5,0,5950.964541
22,0,1,0,0,0,0,0,1,0,4,0,13,3,0,1,0,36224.99,1,0,0,0,0,0,1,0,107.482,0,0,1,3,10.34418,1,0,1,0,0,1,24682,1,3,4,0,0,1,0,1,7.109947,4,4,4,0,1245.2646
28,0,0,1,7,0,3,0,0,1,4,0,17,3,1,0,0,58391.65,0,0,1,0,0,1,0,0,159.9642,1,1,0,3,10.14164,0,1,0,0,0,1,472,1,3,3,0,1,0,0,0,68.97498,4,3,4,0,6296.620487
87,1,0,0,0,1,2,1,0,0,5,1,17,6,0,1,0,9302.37,1,0,0,0,0,0,0,1,197.4725,1,1,0,2,9.578665,0,1,0,0,0,1,33240,1,4,6,0,1,0,1,1,15.12639,4,3,5,1,2025.467869
58,0,0,1,1,1,0,0,0,1,2,1,6,5,0,1,0,52797.42,1,0,0,0,0,0,1,0,267.6427,1,1,0,4,17.67735,1,0,0,1,0,1,22294,0,5,5,1,1,1,0,1,62.69829,5,3,4,0,6310.736148
68,0,0,1,3,0,2,1,0,0,4,0,18,3,1,0,0,72757.38,0,1,0,0,0,0,1,0,242.6143,0,1,0,4,12.09291,1,0,0,1,0,1,12374,1,4,5,1,1,0,0,1,62.77605,5,6,4,3,5728.24521
21,1,0,0,4,1,4,1,0,0,3,0,12,5,1,0,0,15609.05,1,0,0,0,0,0,1,0,187.609354,0,0,0,3,8.913898759,1,0,0,1,0,1,25576,1,3,3,1,1,0,0,0,3.76663012,4,4,4,0,1393.202392
58,1,0,0,0,0,3,0,0,1,2,0,13,3,1,0,0,9352.62,1,0,0,0,0,0,0,1,104.9643,0,0,0,3,13.19755,1,0,0,0,1,1,38932,0,4,2,0,0,1,0,1,19.75809,3,2,3,1,2006.106282
43,1,0,0,10,0,0,0,1,0,5,1,12,5,1,0,0,107341.5,0,1,0,0,0,1,0,0,152.4798,0,0,1,2,2.106053,0,0,0,1,0,1,2662,1,5,5,0,1,0,0,0,56.34451,5,5,6,0,5299.289196
65,1,0,0,0,0,1,0,0,1,5,0,11,5,1,0,0,61583.24,1,0,0,0,0,0,1,0,139.9349,0,1,0,5,11.62325,0,0,0,1,0,1,618,1,4,5,0,1,0,1,0,68.78508,4,2,4,0,6285.801266
28,0,1,0,3,0,2,1,0,0,3,1,5,3,0,0,1,39954.22,0,0,1,0,0,0,0,1,175.0048,1,1,1,4,9.261979,0,0,1,0,0,1,1503,0,5,3,0,1,0,0,0,12.50785,3,3,2,1,1667.975198
72,1,0,0,3,0,0,1,0,0,5,1,16,4,0,1,0,74061.48,1,0,0,0,0,1,0,0,139.965008,0,0,0,2,5.863179258,0,1,0,0,0,1,3232,1,5,6,1,0,0,0,0,12.4767812,5,3,4,0,1778.733282
64,0,1,0,0,0,1,1,0,0,6,1,13,5,0,1,0,93970.75,0,1,0,0,0,0,0,1,149.9915,0,1,1,3,10.24788,1,0,1,0,0,1,6402,0,2,5,0,0,0,1,0,61.20291,4,6,5,0,5301.140786
74,0,0,1,0,1,2,0,0,1,4,0,12,3,0,1,0,14589.73,1,0,0,0,0,0,1,0,242.6106,1,1,0,5,11.31727,1,0,0,0,1,1,6571,0,3,2,1,1,0,0,0,3.213888,2,3,2,1,1264.000346
52,0,0,1,2,1,0,1,0,0,5,0,15,4,1,0,0,99168.2,0,0,1,0,0,0,1,0,150.007,1,1,1,4,12.64257,1,0,0,1,0,1,657,0,3,4,0,0,0,1,1,9.613541,3,2,4,0,1083.774656
34,0,0,1,1,0,1,0,0,1,4,0,14,5,1,0,0,76063.08,1,0,0,0,0,0,0,1,117.4392,0,0,0,3,9.885262,0,0,0,1,0,1,7278,1,3,5,0,1,1,0,0,11.42056,6,5,6,1,1623.908651
39,0,1,0,0,0,2,1,0,0,3,0,9,2,1,0,0,8809.37,0,1,0,1,0,0,0,0,139.9568,0,0,1,3,12.27326,0,1,0,0,0,1,20884,1,4,4,0,1,0,0,0,13.29584,3,3,2,0,1392.096076
56,1,0,0,1,0,0,0,0,1,4,1,8,5,1,0,0,55794.29,1,0,0,0,0,0,0,1,104.9781,0,0,0,3,7.619574,1,0,0,1,0,1,19390,0,3,4,0,0,1,1,0,13.8101,4,4,4,0,1636.905029
76,0,0,1,0,1,1,1,0,0,5,1,7,3,1,0,0,16762.99,0,1,0,0,1,0,0,0,217.483972,1,1,1,5,11.54198689,0,0,0,0,1,1,18427,0,2,4,1,0,0,1,0,6.818705821,4,5,5,0,955.0181592
47,0,0,1,7,0,1,0,0,1,2,1,11,3,1,0,0,54508.92,0,1,0,0,0,0,0,1,204.9634,1,1,0,4,14.00312,1,0,0,1,0,1,9725,0,3,2,0,1,0,1,0,69.01347,3,2,2,1,6322.625755
82,0,1,0,0,0,2,0,1,0,5,0,9,5,0,1,0,14185.42,0,1,0,0,0,0,0,1,149.977753,0,1,1,2,12.13702885,1,1,0,0,0,1,48990,1,3,4,0,0,0,0,1,1.781895205,5,5,4,0,292.4731737
49,1,0,0,2,0,1,0,0,1,1,1,10,2,0,1,0,18556.35,0,1,0,1,0,0,0,0,235.1591,0,0,1,3,14.35567,1,0,0,0,1,1,2990,0,3,3,1,1,1,0,1,58.79896,2,3,4,1,5547.293219
70,0,1,0,0,1,1,1,0,0,2,0,8,3,1,0,0,17844.64,1,0,0,1,0,0,0,0,222.6326,1,0,1,3,9.519197,1,0,0,0,1,0,0,0,5,3,1,1,0,0,0,7.465071,4,4,3,0,1559.606858
20,1,0,0,2,1,0,1,0,0,2,1,13,5,1,0,0,35764.01,0,1,0,1,0,0,0,0,255.1555,1,0,1,5,11.36004,0,0,0,0,1,1,4747,0,2,2,1,1,0,0,0,8.642257,4,4,4,0,1553.215778
58,0,1,0,9,0,4,1,0,0,4,1,11,3,1,0,0,61921.51,0,1,0,0,0,0,0,1,149.9621,0,0,0,3,14.03725,0,0,1,0,0,1,17208,0,3,5,0,1,0,0,0,46.33817,5,3,3,2,4324.223957
71,1,0,0,3,1,1,1,0,0,3,0,9,5,1,0,0,33377.2,0,1,0,0,1,0,0,0,172.4441,0,1,0,4,6.789145,1,0,1,0,0,1,4363,0,4,2,0,1,0,0,1,8.808902,3,5,3,0,1034.993917
74,0,0,1,6,0,1,1,0,0,3,0,15,3,0,1,0,67521.69,0,1,0,0,0,0,1,0,169.937833,0,1,0,3,7.67710837,1,0,0,0,1,1,342,1,4,5,1,0,0,0,0,24.0737635,5,4,3,0,2410.11164
29,1,0,0,1,0,0,1,0,0,1,0,10,4,1,0,0,5798.65,0,1,0,1,0,0,0,0,222.6362,0,0,1,4,12.04946,0,0,0,0,1,0,3064,0,3,3,1,1,1,0,1,64.16746,3,3,2,0,5889.765255
41,0,0,1,1,0,0,0,1,0,4,0,16,4,0,1,0,31003.14,1,0,0,0,0,0,1,0,129.9598,0,0,1,4,13.54783,0,0,0,0,1,1,4143,1,4,5,1,0,1,0,0,59.65149,5,4,5,1,5674.253089
39,0,1,0,10,0,1,1,0,0,4,0,12,5,0,1,0,27140.46,0,1,0,0,0,0,0,1,172.4624,1,0,1,2,8.893054,1,0,0,0,1,1,69,1,3,5,0,1,0,0,0,70.23949,4,4,4,1,6484.787518
51,0,0,1,0,1,1,1,0,0,2,1,13,4,1,0,0,36149.29,1,0,0,0,0,0,0,1,232.6378,1,0,0,3,4.48145,1,0,0,1,0,1,2301,0,4,3,1,1,0,0,0,18.24928,1,2,1,0,2515.478194
69,0,1,0,0,0,0,1,0,0,5,0,14,3,0,1,0,102544.2,1,0,0,0,0,1,0,0,129.9483,0,0,0,2,12.58464,1,0,0,0,1,1,14260,1,5,5,0,1,0,0,1,49.26183,3,3,2,0,4630.380688
68,0,0,1,1,1,7,0,0,1,4,0,10,4,1,0,0,39053.35,0,1,0,0,0,1,0,0,230.1051,0,1,0,5,11.20557,1,0,0,1,0,1,18951,1,3,4,1,1,1,0,0,5.664023,4,3,4,0,982.7165421
37,1,0,0,0,0,0,1,0,0,4,0,14,3,0,1,0,4242.16,1,0,0,0,0,0,1,0,132.466,0,0,1,5,10.31648,0,0,0,1,0,1,782,1,3,4,0,1,0,0,1,71.26977,6,5,7,0,6613.783896
35,0,1,0,3,1,1,1,0,0,3,0,14,4,1,0,0,56014.49,0,0,1,0,0,0,1,0,175.133074,0,0,0,4,7.523463124,0,0,0,0,1,1,3989,0,4,3,1,1,1,0,0,17.39605821,4,4,4,0,2019.788427
83,0,0,1,1,0,3,1,0,0,6,0,7,5,1,0,0,44241.07,1,0,0,0,0,0,1,0,132.466,0,0,1,2,13.18243,1,0,0,1,0,1,1665,1,5,4,0,1,1,0,1,12.79286,3,3,3,0,1655.225461
81,0,0,1,7,0,0,1,0,0,4,1,11,2,0,1,0,39539.32,0,1,0,1,0,0,0,0,172.4579,0,1,0,3,13.70624,0,0,0,0,1,1,20180,1,4,4,0,1,0,0,0,60.08453,4,4,3,0,5454.636911
46,0,0,1,3,0,3,0,1,0,3,1,8,3,0,1,0,82056.21,0,1,0,1,0,0,0,0,174.9919,0,0,1,3,13.60832,1,0,0,0,1,0,18029,1,4,6,1,0,0,0,1,37.36723,4,4,4,0,3569.479648
58,1,0,0,3,0,2,0,0,1,3,0,10,5,1,0,0,17580.86,1,0,0,0,0,1,0,0,94.97283,0,0,1,4,12.16532,0,0,0,0,1,1,443,0,4,2,0,0,1,0,0,65.69406,3,3,2,1,5933.23425
32,0,0,1,4,1,0,0,1,0,2,1,11,4,0,1,0,20436.28,0,1,0,0,0,1,0,0,255.155493,1,0,1,2,7.85989854,0,0,0,1,0,1,2581,0,5,3,1,1,0,0,0,6.862244054,2,2,2,0,1476.644914
55,0,1,0,1,0,1,0,0,1,2,0,9,3,0,1,0,11910.62,1,0,0,0,0,0,0,1,139.9349,0,1,0,4,6.449896,1,1,0,0,0,1,4013,0,3,2,0,1,0,0,0,60.50578,2,2,2,0,5718.03878
77,0,1,0,0,0,3,0,1,0,4,0,17,5,1,0,0,28827.57,0,1,0,0,0,1,0,0,232.6228,0,1,1,2,12.27876,0,0,1,0,0,1,1333,1,4,4,1,1,0,0,0,3.595204,4,3,4,0,828.1128045
59,0,0,1,3,1,0,0,1,0,4,1,17,4,1,0,0,41302.92,0,1,0,1,0,0,0,0,235.1591,0,0,1,3,14.76788,1,0,0,1,0,1,5849,1,3,3,1,1,0,0,1,6.322807,4,3,4,0,1198.455198
76,0,0,1,4,0,1,1,0,0,4,1,11,2,0,1,0,13741.46,0,1,0,0,0,0,0,1,182.4608,0,1,0,4,13.84188,0,0,0,1,0,1,770,0,3,4,1,0,1,0,0,69.26448,2,2,3,0,6129.960354
82,0,0,1,0,0,0,1,0,0,3,0,7,4,0,1,0,17105.07,0,1,0,0,1,0,0,0,179.947583,1,0,0,3,8.556630945,1,0,0,1,0,1,918,0,5,3,1,0,0,0,0,24.77325806,3,3,3,0,2234.450325
34,0,0,1,4,0,1,0,1,0,4,0,12,3,0,1,0,43342.37,0,0,1,1,0,0,0,0,172.4733,1,1,0,2,6.880176,1,0,1,0,0,1,21184,0,4,4,0,1,1,1,1,44.73398,4,5,5,0,4249.716645
57,1,0,0,4,1,1,1,0,0,4,1,13,4,1,0,0,52230.66,1,0,0,0,1,0,0,0,172.4885,1,1,0,3,11.36485,0,0,1,0,0,0,3417,0,4,4,0,0,0,0,1,8.334589,5,2,5,0,1447.593195
61,0,0,1,0,1,2,1,0,0,3,0,11,3,0,1,0,36205.76,1,0,0,1,0,0,0,0,152.4624,1,0,1,6,8.396047,1,0,0,0,1,0,1694,1,3,4,0,1,0,1,0,49.11866,3,4,4,0,4787.709945
49,0,1,0,3,1,0,0,1,0,2,1,13,1,0,1,0,32386.97,1,0,0,0,0,0,0,1,187.4811,1,1,1,4,12.22531,1,1,0,0,0,1,2077,0,4,3,0,1,0,0,0,15.71625,2,2,2,0,2361.62202
88,1,0,0,2,0,1,0,1,0,3,1,14,4,1,0,0,26458.72,0,1,0,0,1,0,0,0,195.0062,1,1,1,5,16.47135,1,1,0,0,0,1,121,1,4,2,0,0,0,1,1,55.78809,4,4,5,0,4834.33256
86,1,0,0,3,0,3,0,1,0,4,1,10,4,0,1,0,33394.07,0,1,0,1,0,0,0,0,197.48762,0,1,1,2,10.80481174,0,1,0,0,0,1,64,1,4,4,1,0,0,0,1,8.447638937,4,3,3,0,1162.715411
26,0,0,1,7,0,2,0,0,1,4,0,10,5,1,0,0,17492.86,0,1,0,0,1,0,0,0,242.6326,1,0,1,5,9.561987,0,0,1,0,0,1,622,1,3,3,1,1,0,0,0,57.56332,3,4,4,1,5610.807336
45,1,0,0,3,1,0,0,1,0,3,1,16,3,0,1,0,20319.77,0,1,0,0,1,0,0,0,232.6415,0,0,0,4,9.217962,1,0,0,0,1,0,117,1,3,1,1,1,0,0,1,3.660516,4,4,3,0,998.0643375
44,1,0,0,4,1,1,1,0,0,3,0,19,5,1,0,0,36637.4,0,1,0,0,1,0,0,0,192.440432,1,1,0,4,18.0799042,0,0,1,0,0,1,42582,0,2,4,0,1,0,1,0,1.45460211,4,5,4,0,619.3340158
25,0,1,0,1,0,2,0,0,1,2,0,9,5,0,1,0,36116.64,0,1,0,0,0,0,1,0,172.4555,0,1,1,3,5.542608,0,0,0,0,1,0,1347,0,3,3,1,0,0,0,0,63.64732,3,3,3,0,5734.616741
83,0,0,1,0,0,1,1,0,0,3,0,9,3,1,0,0,97763.56,0,1,0,0,1,0,0,0,149.9778,0,1,1,3,11.02021,1,0,0,1,0,1,145,1,5,2,0,0,0,0,1,4.848049,1,2,1,0,458.1425479
88,1,0,0,3,0,1,1,0,0,4,0,16,4,0,1,0,41902.08,0,0,1,0,0,0,0,1,114.9838,0,1,0,5,13.05523,1,0,1,0,0,1,0,0,2,4,0,0,0,0,1,57.80772,4,3,4,0,4880.587184
76,0,0,1,1,1,1,0,0,1,2,1,12,4,1,0,0,21066.44,1,0,0,0,0,0,0,1,200.1323,0,0,0,4,12.31061,0,0,0,1,0,1,33661,1,3,2,1,1,1,0,0,45.75966,5,3,4,1,4646.487467
50,1,0,0,2,0,0,0,0,1,4,1,19,3,0,1,0,33364.77,0,1,0,0,0,0,0,1,127.4958,0,0,1,3,6.946895,0,0,0,1,0,1,199,0,4,4,0,0,1,0,0,69.31577,5,5,5,0,5979.37126
67,0,1,0,1,1,1,1,0,0,3,0,14,2,1,0,0,31935.51,1,0,0,1,0,0,0,0,129.9598,0,0,1,4,8.929747,0,1,0,0,0,1,100,1,3,3,1,0,1,1,0,7.749595,2,1,2,0,1253.992994
86,1,0,0,4,0,3,1,0,0,4,1,6,3,1,0,0,74321.03,0,1,0,0,0,1,0,0,182.4608,0,1,0,1,11.1117,1,0,0,1,0,1,151,1,4,3,1,0,0,0,0,44.25204,3,3,4,1,3965.422778
59,0,0,1,0,1,1,0,0,1,2,1,13,4,0,1,0,15840.4,1,0,0,1,0,0,0,0,154.9755,0,1,1,2,7.194451,1,0,0,1,0,1,422,1,5,4,0,1,0,0,0,1.692565,3,2,2,0,1015.460451
62,0,1,0,8,0,1,1,0,0,3,1,12,4,1,0,0,67893.56,0,1,0,1,0,0,0,0,192.4705,1,0,0,3,6.267459,1,0,0,0,1,1,2835,0,4,3,1,0,0,0,0,18.34717,3,4,4,1,2022.620666
80,1,0,0,4,1,2,1,0,0,2,1,14,6,1,0,0,6074.44,0,1,0,0,0,0,1,0,162.4713,0,0,0,1,10.997,0,1,0,0,0,1,2684,0,6,4,0,1,0,0,1,13.81972,4,4,4,1,1438.002278
71,0,1,0,4,0,0,1,0,0,3,0,18,3,1,0,0,11422.46,1,0,0,0,0,0,1,0,94.97283,0,0,1,4,5.644966,0,0,0,0,1,1,2869,1,3,3,0,0,1,0,0,62.07668,3,3,3,0,5624.996529
88,1,0,0,4,1,2,0,1,0,4,1,14,4,1,0,0,9693.38,1,0,0,0,1,0,0,0,235.1555,1,0,1,3,7.299566,0,1,0,0,0,1,4586,0,4,4,1,1,0,0,0,6.468187,3,3,2,1,1627.193453
66,0,1,0,0,0,0,0,0,1,3,1,7,3,1,0,0,3789.83,1,0,0,0,0,0,0,1,164.9785,0,1,1,3,10.59431,1,0,0,1,0,1,10451,0,4,4,1,0,0,0,0,67.41948,3,2,2,1,6294.844782
47,1,0,0,1,1,3,1,0,0,5,0,13,4,1,0,0,17430.05,0,1,0,0,0,0,1,0,192.4567,1,0,0,3,10.3229,1,0,0,0,1,1,10218,1,4,4,1,0,0,0,1,4.600047,6,6,5,1,649.075085
55,0,1,0,2,1,0,0,0,1,3,0,19,4,0,1,0,16337.64,1,0,0,0,0,0,1,0,184.961033,1,1,1,5,2.292587755,0,0,0,1,0,1,14534,0,3,3,1,0,1,0,0,1.849371568,4,5,4,0,1088.89675
51,0,0,1,1,0,1,1,0,0,4,1,10,4,0,1,0,41444.72,1,0,0,1,0,0,0,0,167.4847,0,1,1,3,10.1175,1,1,0,0,0,1,3989,0,2,2,0,1,0,0,1,25.76718,4,4,4,0,3049.419775
27,1,0,0,3,0,2,1,0,0,4,0,12,3,1,0,0,29228.14,0,1,0,0,0,0,0,1,147.4783,1,0,1,5,15.53974,1,0,0,1,0,1,5428,1,4,3,0,0,1,0,0,50.54849,3,3,4,0,4452.333316
69,0,0,1,2,0,0,1,0,0,3,1,11,3,0,1,0,30712.74,1,0,0,0,0,1,0,0,132.4798,0,0,1,3,5.482104,0,0,1,0,0,1,746,0,3,3,0,1,0,0,0,69.88681,5,3,5,0,6537.94242
64,1,0,0,0,0,1,1,0,0,5,1,12,5,0,1,0,4109.01,1,0,0,0,1,0,0,0,120.004928,0,0,1,2,10.40233023,1,0,0,0,1,1,35151,0,4,5,0,0,1,0,1,11.46566243,4,5,5,0,1549.605718
73,0,0,1,0,0,0,1,0,0,3,0,8,3,1,0,0,65217.62,0,0,1,0,1,0,0,0,134.9801,1,1,0,4,15.20539,0,1,0,0,0,1,5548,0,4,2,0,0,1,1,0,56.3245,5,4,4,1,4701.222329
42,1,0,0,2,0,2,0,0,1,4,1,12,4,0,1,0,30891.62,0,1,0,0,0,0,0,1,127.4958,0,0,1,3,10.46074,0,0,1,0,0,1,2017,0,3,4,0,0,0,0,0,10.44121,4,4,5,0,1181.546499
37,1,0,0,0,0,1,1,0,0,3,1,15,3,1,0,0,53298.45,1,0,0,0,0,1,0,0,172.4705,1,0,0,4,14.30687,0,1,0,0,0,1,31846,0,3,2,1,0,1,1,0,70.40113,3,2,2,1,6536.992768
80,0,0,1,0,0,0,0,0,1,5,1,13,5,1,0,0,25281.46,1,0,0,0,0,0,1,0,209.9931,1,1,1,4,9.029372,1,0,1,0,0,1,8979,0,4,3,1,0,1,0,1,10.90461,4,4,4,0,1694.511052
19,0,0,1,3,0,0,0,0,1,4,1,5,5,1,0,0,13695.83,0,1,0,0,0,0,0,1,267.6647,1,0,1,2,13.83282,0,0,0,1,0,1,22704,1,4,3,1,1,0,0,1,56.3686,3,4,4,1,5502.195694
36,0,1,0,3,0,3,1,0,0,2,0,10,2,0,1,0,34235.37,1,0,0,0,0,1,0,0,92.45514,0,0,0,4,10.39631,1,0,0,1,0,1,165,1,3,3,0,0,1,0,0,14.91488,1,2,2,1,1851.710555
53,1,0,0,1,0,2,1,0,0,3,1,10,4,1,0,0,11645.59,0,0,1,0,0,1,0,0,194.9992,1,1,0,3,14.09779,1,1,0,0,0,0,237,1,5,3,1,0,0,0,1,71.53575,4,4,3,0,6293.106347
61,0,1,0,3,0,6,1,0,0,4,1,7,3,1,0,0,31466.9,0,1,0,1,0,0,0,0,147.473844,0,1,0,4,6.187489206,0,0,0,0,1,1,35100,1,3,3,0,0,0,0,0,11.69875604,3,4,3,0,1189.578203
29,1,0,0,7,0,0,1,0,0,4,0,10,4,0,1,0,86449.72,0,1,0,0,1,0,0,0,112.4551,0,0,0,5,10.15265,1,1,0,0,0,1,151,0,4,2,0,0,0,0,0,5.951276,4,3,3,0,849.8471125
87,1,0,0,1,0,1,0,0,1,5,1,11,7,0,1,0,98072.18,1,0,0,0,0,1,0,0,162.4676,1,0,0,3,3.737016,0,0,1,0,0,1,17052,0,4,4,0,1,0,0,0,62.20987,4,5,5,3,5815.857846
80,0,1,0,4,0,0,0,0,1,4,1,13,6,1,0,0,26760.18,0,1,0,0,1,0,0,0,172.510442,1,0,1,4,3.410169776,1,1,0,0,0,0,19414,1,4,4,0,0,0,0,1,5.220501553,4,4,4,0,684.7417744
72,1,0,0,0,0,0,0,0,1,2,0,8,3,0,1,0,33920.51,1,0,0,0,0,0,0,1,220.1149,1,0,0,5,8.868794,0,0,0,1,0,1,5467,1,3,4,1,1,1,0,0,57.87341,3,3,3,0,5655.25061
89,1,0,0,0,0,1,1,0,0,2,1,11,3,0,1,0,24239.77,0,0,1,1,0,0,0,0,92.5018,0,0,0,4,11.26271,0,0,0,1,0,1,4013,1,3,2,0,0,1,0,0,58.54167,4,2,4,0,4831.925127
89,0,0,1,2,0,0,0,1,0,4,0,13,3,1,0,0,49328.41,0,1,0,0,0,0,0,1,137.4686,0,1,1,2,5.231391,0,0,1,0,0,1,3080,0,6,4,0,0,1,1,0,70.42655,4,5,5,0,5869.077797
88,0,0,1,1,0,2,0,0,1,2,0,8,5,0,1,0,66525.58,0,1,0,0,0,0,0,1,252.624,1,0,0,4,8.693473,1,0,0,0,1,0,193,0,3,2,1,1,0,0,1,58.85834,2,3,3,0,5305.10923
32,1,0,0,4,0,1,1,0,0,5,0,13,3,0,1,0,38645.12,0,1,0,0,1,0,0,0,127.482,0,0,1,4,10.77891,1,1,0,0,0,1,5282,1,3,3,0,0,0,0,1,66.07094,3,4,3,1,5753.259075
35,1,0,0,4,0,0,1,0,0,2,0,10,3,1,0,0,42964.38,0,1,0,0,0,0,0,1,182.4538,1,0,0,3,11.27068,1,0,1,0,0,0,983,0,4,2,0,1,0,0,1,65.9038,2,3,2,1,5840.003407
83,1,0,0,3,0,1,0,1,0,3,0,10,5,1,0,0,58718.7,0,1,0,1,0,0,0,0,167.4564,1,1,0,4,8.750299,1,0,1,0,0,1,86421,0,3,3,0,0,0,1,0,51.95478,3,4,4,1,4402.745053
74,0,0,1,0,0,0,0,1,0,3,1,13,4,0,1,0,22793.73,0,1,0,1,0,0,0,0,207.4811,1,1,1,4,11.98305,1,0,0,0,1,1,6275,1,2,3,0,1,0,0,0,29.62966,3,2,3,1,2913.842578
52,1,0,0,0,0,3,1,0,0,2,1,11,3,1,0,0,25046.32,0,1,0,0,0,0,0,1,137.4872,0,0,0,4,10.95526,1,0,0,0,1,1,3826,0,4,4,0,0,0,0,1,70.03794,4,2,4,0,5817.251946
69,0,0,1,1,1,0,1,0,0,4,0,11,3,0,1,0,20297.39,1,0,0,0,1,0,0,0,139.9349,0,1,0,3,11.52687,1,0,0,0,1,1,653,1,3,4,0,1,1,0,0,4.444135,2,2,2,0,1078.567268
85,0,1,0,0,0,3,0,1,0,3,0,13,3,0,1,0,66830.17,0,1,0,0,0,0,1,0,112.4551,0,0,0,4,11.14088,0,0,0,0,1,1,308,0,3,2,0,0,1,1,0,51.38208,4,3,3,1,4173.252675
49,1,0,0,4,0,1,1,0,0,2,1,12,4,0,1,0,56408.34,1,0,0,0,0,1,0,0,152.4579,0,1,0,3,6.941927,1,0,0,0,1,0,912,1,5,4,0,1,0,0,0,46.0622,4,2,3,0,4731.734078
50,0,0,1,0,0,1,0,0,1,3,0,17,4,1,0,0,71436.4,1,0,0,0,0,0,1,0,104.9643,0,0,0,4,3.522063,0,0,0,0,1,1,319,0,4,3,0,0,0,0,1,51.22671,4,4,5,0,4610.805566
